hour,AUC,Accuracy,Acc_class_0,Acc_class_1
46,0.8603603603603602,0.8184541062801932,0.854054054054054,0.6611111111111111
47,0.8529279279279279,0.7829951690821255,0.8108108108108107,0.6583333333333333
48,0.8308894420736526,0.7907246376811595,0.8128022759601707,0.6833333333333333
49,0.8409080132764345,0.8173913043478261,0.85149359886202,0.6555555555555556
50,0.8410285285285285,0.7658649398704904,0.7935988620199146,0.6444444444444444
51,0.8560000790263949,0.7923219241443109,0.8308677098150783,0.6138888888888888
52,0.8566632928475034,0.802867715078631,0.853306342780027,0.5777777777777777
53,0.8662393162393162,0.7990749306197964,0.8229419703103915,0.6916666666666667
54,0.8487966711650923,0.8076780758556893,0.8488529014844804,0.6194444444444445
55,0.8526765632028791,0.8206290471785384,0.843859649122807,0.7083333333333333
56,0.8497076023391813,0.8207215541165589,0.8546558704453441,0.6611111111111111
57,0.8208876893087421,0.7301418439716312,0.732523616734143,0.7083333333333333
58,0.8273391812865498,0.7801418439716311,0.7991902834008098,0.6861111111111111
59,0.8285912430649273,0.7797872340425531,0.8201079622132255,0.5944444444444444
60,0.8415467086519719,0.7839539007092198,0.7989203778677462,0.7194444444444443
61,0.8250299895036737,0.7546985815602836,0.7581646423751687,0.7333333333333333
62,0.8640988154146049,0.8095744680851065,0.8197031039136302,0.7638888888888888
63,0.8653846153846155,0.7677304964539007,0.764102564102564,0.788888888888889
64,0.8732193732193732,0.7720744680851064,0.7794871794871794,0.7416666666666666
65,0.8502849002849004,0.7765070921985815,0.8102564102564103,0.625
66,0.8606837606837606,0.7933510638297872,0.8,0.7666666666666667
67,0.8585470085470085,0.7891843971631205,0.7846153846153846,0.8055555555555556
68,0.8727207977207978,0.7806737588652481,0.764102564102564,0.8555555555555555
69,0.8676638176638176,0.7595744680851064,0.7589743589743589,0.763888888888889
70,0.8695868945868946,0.8062943262411348,0.8307692307692307,0.6916666666666667
71,0.8546296296296296,0.7932624113475177,0.8256410256410257,0.65
72,0.8623931623931625,0.7421099290780141,0.7282051282051282,0.8138888888888889
73,0.8782051282051283,0.8059397163120569,0.8153846153846154,0.7694444444444445
74,0.8771367521367521,0.8186170212765959,0.8512820512820513,0.6666666666666667
75,0.8794871794871794,0.8060283687943264,0.7948717948717949,0.8583333333333332
76,0.8662393162393162,0.8229609929078014,0.8512820512820515,0.6944444444444444
77,0.8612535612535612,0.7764184397163121,0.7846153846153846,0.7472222222222222
78,0.856980056980057,0.8187056737588652,0.8410256410256409,0.7166666666666667
79,0.8420940170940172,0.7681737588652483,0.7794871794871795,0.7194444444444444
80,0.867094017094017,0.8228723404255318,0.8615384615384615,0.65
81,0.87008547008547,0.8020390070921986,0.8153846153846154,0.7444444444444445
82,0.8594017094017093,0.810372340425532,0.8256410256410256,0.7444444444444445
83,0.8754273504273502,0.7813829787234042,0.7948717948717949,0.7166666666666666
